chr	name	start	end	strand	sample	organ	sex	age	allelic_ratio	total_reads	median_allelic_ratio	min_total_reads
chrX	Ddx26b	56454824	56507843	+	Br_E14-5_RNA_XistBxC_-+_XX_1	Br	female	Embryonic	1	534	1	531
chrX	Ddx26b	56454824	56507843	+	Br_E14-5_RNA_XistBxC_-+_XX_3	Br	female	Embryonic	1	625	1	531
chrX	Ddx26b	56454824	56507843	+	Br_E14-5_RNA_XistBxC_-+_XX_2	Br	female	Embryonic	1	531	1	531
chrX	Ddx26b	56454824	56507843	+	He_E14-5_RNA_XistBxC_-+_XX_1	He	female	Embryonic	1	351	1	351
chrX	Ddx26b	56454824	56507843	+	He_E14-5_RNA_XistBxC_-+_XX_3	He	female	Embryonic	1	535	1	351
chrX	Ddx26b	56454824	56507843	+	He_E14-5_RNA_XistBxC_-+_XX_2	He	female	Embryonic	1	430	1	351
chrX	Ddx26b	56454824	56507843	+	Ki_E14-5_RNA_XistBxC_-+_XX_2	Ki	female	Embryonic	1	646	1	612
chrX	Ddx26b	56454824	56507843	+	Ki_E14-5_RNA_XistBxC_-+_XX_1	Ki	female	Embryonic	1	738	1	612
chrX	Ddx26b	56454824	56507843	+	Ki_E14-5_RNA_XistBxC_-+_XX_3	Ki	female	Embryonic	1	612	1	612
chrX	Ddx26b	56454824	56507843	+	Li_E14-5_RNA_XistBxC_-+_XX_1	Li	female	Embryonic	1	930	1	930
chrX	Ddx26b	56454824	56507843	+	Li_E14-5_RNA_XistBxC_-+_XX_2	Li	female	Embryonic	1	1195	1	930
chrX	Ddx26b	56454824	56507843	+	Li_E14-5_RNA_XistBxC_-+_XX_3	Li	female	Embryonic	1	956	1	930
chrX	Ddx26b	56454824	56507843	+	Lu_E14-5_RNA_XistBxC_-+_XX_2	Lu	female	Embryonic	1	652	1	602
chrX	Ddx26b	56454824	56507843	+	Lu_E14-5_RNA_XistBxC_-+_XX_1	Lu	female	Embryonic	1	602	1	602
chrX	Ddx26b	56454824	56507843	+	Lu_E14-5_RNA_XistBxC_-+_XX_3	Lu	female	Embryonic	1	740	1	602
chrX	Ddx3x	13280495	13293988	+	Br_E14-5_RNA_XistBxC_-+_XX_2	Br	female	Embryonic	0,85	723	0,83	723
chrX	Ddx3x	13280495	13293988	+	Br_E14-5_RNA_XistBxC_-+_XX_1	Br	female	Embryonic	0,83	734	0,83	723
chrX	Ddx3x	13280495	13293988	+	Br_E14-5_RNA_XistBxC_-+_XX_3	Br	female	Embryonic	0,83	771	0,83	723
chrX	Ddx3x	13280495	13293988	+	He_E14-5_RNA_XistBxC_-+_XX_1	He	female	Embryonic	0,78	594	0,78	594
chrX	Ddx3x	13280495	13293988	+	He_E14-5_RNA_XistBxC_-+_XX_2	He	female	Embryonic	0,79	626	0,78	594
chrX	Ddx3x	13280495	13293988	+	He_E14-5_RNA_XistBxC_-+_XX_3	He	female	Embryonic	0,77	728	0,78	594
chrX	Ddx3x	13280495	13293988	+	Ki_E14-5_RNA_XistBxC_-+_XX_1	Ki	female	Embryonic	0,78	1549	0,79	953
chrX	Ddx3x	13280495	13293988	+	Ki_E14-5_RNA_XistBxC_-+_XX_3	Ki	female	Embryonic	0,8	953	0,79	953
chrX	Ddx3x	13280495	13293988	+	Ki_E14-5_RNA_XistBxC_-+_XX_2	Ki	female	Embryonic	0,79	1010	0,79	953
chrX	Ddx3x	13280495	13293988	+	Li_E14-5_RNA_XistBxC_-+_XX_1	Li	female	Embryonic	0,74	572	0,74	437
chrX	Ddx3x	13280495	13293988	+	Li_E14-5_RNA_XistBxC_-+_XX_3	Li	female	Embryonic	0,71	437	0,74	437
chrX	Ddx3x	13280495	13293988	+	Li_E14-5_RNA_XistBxC_-+_XX_2	Li	female	Embryonic	0,77	576	0,74	437
chrX	Ddx3x	13280495	13293988	+	Lu_E14-5_RNA_XistBxC_-+_XX_3	Lu	female	Embryonic	0,77	903	0,77	903
chrX	Ddx3x	13280495	13293988	+	Lu_E14-5_RNA_XistBxC_-+_XX_1	Lu	female	Embryonic	0,75	912	0,77	903
chrX	Ddx3x	13280495	13293988	+	Lu_E14-5_RNA_XistBxC_-+_XX_2	Lu	female	Embryonic	0,77	1105	0,77	903
chrX	Dgkk	6779305	6948363	+	Br_E14-5_RNA_XistBxC_-+_XX_1	Br	female	Embryonic	1	88	1	70
chrX	Dgkk	6779305	6948363	+	Br_E14-5_RNA_XistBxC_-+_XX_2	Br	female	Embryonic	1	70	1	70
chrX	Dgkk	6779305	6948363	+	Br_E14-5_RNA_XistBxC_-+_XX_3	Br	female	Embryonic	1	112	1	70
chrX	Dgkk	6779305	6948363	+	He_E14-5_RNA_XistBxC_-+_XX_2	He	female	Embryonic	1	268	1	268
chrX	Dgkk	6779305	6948363	+	He_E14-5_RNA_XistBxC_-+_XX_1	He	female	Embryonic	1	278	1	268
chrX	Dgkk	6779305	6948363	+	He_E14-5_RNA_XistBxC_-+_XX_3	He	female	Embryonic	1	288	1	268
chrX	Dgkk	6779305	6948363	+	Lu_E14-5_RNA_XistBxC_-+_XX_1	Lu	female	Embryonic	1	85	1	64
chrX	Dgkk	6779305	6948363	+	Lu_E14-5_RNA_XistBxC_-+_XX_3	Lu	female	Embryonic	0,99	81	1	64
chrX	Dgkk	6779305	6948363	+	Lu_E14-5_RNA_XistBxC_-+_XX_2	Lu	female	Embryonic	1	64	1	64
chrX	Diaph2	129749664	130465834	+	Br_E14-5_RNA_XistBxC_-+_XX_2	Br	female	Embryonic	1	58	1	47
chrX	Diaph2	129749664	130465834	+	Br_E14-5_RNA_XistBxC_-+_XX_3	Br	female	Embryonic	1	71	1	47
chrX	Diaph2	129749664	130465834	+	Br_E14-5_RNA_XistBxC_-+_XX_1	Br	female	Embryonic	1	47	1	47
chrX	Diaph2	129749664	130465834	+	He_E14-5_RNA_XistBxC_-+_XX_2	He	female	Embryonic	1	98	1	89
chrX	Diaph2	129749664	130465834	+	He_E14-5_RNA_XistBxC_-+_XX_3	He	female	Embryonic	1	92	1	89
chrX	Diaph2	129749664	130465834	+	He_E14-5_RNA_XistBxC_-+_XX_1	He	female	Embryonic	1	89	1	89
chrX	Diaph2	129749664	130465834	+	Ki_E14-5_RNA_XistBxC_-+_XX_2	Ki	female	Embryonic	1	68	1	67
chrX	Diaph2	129749664	130465834	+	Ki_E14-5_RNA_XistBxC_-+_XX_1	Ki	female	Embryonic	1	67	1	67
chrX	Diaph2	129749664	130465834	+	Ki_E14-5_RNA_XistBxC_-+_XX_3	Ki	female	Embryonic	1	70	1	67
chrX	Diaph2	129749664	130465834	+	Lu_E14-5_RNA_XistBxC_-+_XX_1	Lu	female	Embryonic	1	114	1	87
chrX	Diaph2	129749664	130465834	+	Lu_E14-5_RNA_XistBxC_-+_XX_3	Lu	female	Embryonic	1	110	1	87
chrX	Diaph2	129749664	130465834	+	Lu_E14-5_RNA_XistBxC_-+_XX_2	Lu	female	Embryonic	1	87	1	87
chrX	Dkc1	75095853	75109777	+	Br_E14-5_RNA_XistBxC_-+_XX_3	Br	female	Embryonic	1	147	1	147
chrX	Dkc1	75095853	75109777	+	Br_E14-5_RNA_XistBxC_-+_XX_1	Br	female	Embryonic	1	159	1	147
chrX	Dkc1	75095853	75109777	+	Br_E14-5_RNA_XistBxC_-+_XX_2	Br	female	Embryonic	1	156	1	147
chrX	Dkc1	75095853	75109777	+	He_E14-5_RNA_XistBxC_-+_XX_2	He	female	Embryonic	1	183	1	167
chrX	Dkc1	75095853	75109777	+	He_E14-5_RNA_XistBxC_-+_XX_3	He	female	Embryonic	1	221	1	167
chrX	Dkc1	75095853	75109777	+	He_E14-5_RNA_XistBxC_-+_XX_1	He	female	Embryonic	1	167	1	167
chrX	Dkc1	75095853	75109777	+	Ki_E14-5_RNA_XistBxC_-+_XX_3	Ki	female	Embryonic	1	363	1	363
chrX	Dkc1	75095853	75109777	+	Ki_E14-5_RNA_XistBxC_-+_XX_1	Ki	female	Embryonic	1	491	1	363
chrX	Dkc1	75095853	75109777	+	Ki_E14-5_RNA_XistBxC_-+_XX_2	Ki	female	Embryonic	1	426	1	363
chrX	Dkc1	75095853	75109777	+	Li_E14-5_RNA_XistBxC_-+_XX_3	Li	female	Embryonic	1	538	1	538
chrX	Dkc1	75095853	75109777	+	Li_E14-5_RNA_XistBxC_-+_XX_2	Li	female	Embryonic	1	644	1	538
chrX	Dkc1	75095853	75109777	+	Li_E14-5_RNA_XistBxC_-+_XX_1	Li	female	Embryonic	1	568	1	538
chrX	Dkc1	75095853	75109777	+	Lu_E14-5_RNA_XistBxC_-+_XX_1	Lu	female	Embryonic	1	525	1	473
chrX	Dkc1	75095853	75109777	+	Lu_E14-5_RNA_XistBxC_-+_XX_2	Lu	female	Embryonic	1	621	1	473
chrX	Dkc1	75095853	75109777	+	Lu_E14-5_RNA_XistBxC_-+_XX_3	Lu	female	Embryonic	1	473	1	473
chrX	Dlg3	100767407	100818410	+	Br_E14-5_RNA_XistBxC_-+_XX_3	Br	female	Embryonic	1	323	1	269
chrX	Dlg3	100767407	100818410	+	Br_E14-5_RNA_XistBxC_-+_XX_2	Br	female	Embryonic	1	269	1	269
chrX	Dlg3	100767407	100818410	+	Br_E14-5_RNA_XistBxC_-+_XX_1	Br	female	Embryonic	1	301	1	269
chrX	Dlg3	100767407	100818410	+	He_E14-5_RNA_XistBxC_-+_XX_2	He	female	Embryonic	0,99	96	1	75
chrX	Dlg3	100767407	100818410	+	He_E14-5_RNA_XistBxC_-+_XX_1	He	female	Embryonic	1	81	1	75
chrX	Dlg3	100767407	100818410	+	He_E14-5_RNA_XistBxC_-+_XX_3	He	female	Embryonic	1	75	1	75
chrX	Dlg3	100767407	100818410	+	Ki_E14-5_RNA_XistBxC_-+_XX_3	Ki	female	Embryonic	1	186	1	181
chrX	Dlg3	100767407	100818410	+	Ki_E14-5_RNA_XistBxC_-+_XX_2	Ki	female	Embryonic	1	181	1	181
chrX	Dlg3	100767407	100818410	+	Ki_E14-5_RNA_XistBxC_-+_XX_1	Ki	female	Embryonic	1	250	1	181
chrX	Dlg3	100767407	100818410	+	Lu_E14-5_RNA_XistBxC_-+_XX_3	Lu	female	Embryonic	1	168	1	145
chrX	Dlg3	100767407	100818410	+	Lu_E14-5_RNA_XistBxC_-+_XX_1	Lu	female	Embryonic	1	145	1	145
chrX	Dlg3	100767407	100818410	+	Lu_E14-5_RNA_XistBxC_-+_XX_2	Lu	female	Embryonic	1	181	1	145
chrX	Dmd	82814663	85205050	+	Br_E14-5_RNA_XistBxC_-+_XX_3	Br	female	Embryonic	0,99	269	1	226
chrX	Dmd	82814663	85205050	+	Br_E14-5_RNA_XistBxC_-+_XX_2	Br	female	Embryonic	1	239	1	226
chrX	Dmd	82814663	85205050	+	Br_E14-5_RNA_XistBxC_-+_XX_1	Br	female	Embryonic	1	226	1	226
chrX	Dmd	82814663	85205050	+	He_E14-5_RNA_XistBxC_-+_XX_3	He	female	Embryonic	1	678	0,99	419
chrX	Dmd	82814663	85205050	+	He_E14-5_RNA_XistBxC_-+_XX_1	He	female	Embryonic	0,99	419	0,99	419
chrX	Dmd	82814663	85205050	+	He_E14-5_RNA_XistBxC_-+_XX_2	He	female	Embryonic	0,99	513	0,99	419
chrX	Dmd	82814663	85205050	+	Ki_E14-5_RNA_XistBxC_-+_XX_3	Ki	female	Embryonic	0,99	140	0,99	140
chrX	Dmd	82814663	85205050	+	Ki_E14-5_RNA_XistBxC_-+_XX_2	Ki	female	Embryonic	0,98	159	0,99	140
chrX	Dmd	82814663	85205050	+	Ki_E14-5_RNA_XistBxC_-+_XX_1	Ki	female	Embryonic	0,99	158	0,99	140
chrX	Dmd	82814663	85205050	+	Li_E14-5_RNA_XistBxC_-+_XX_2	Li	female	Embryonic	0,9	29	1	29
chrX	Dmd	82814663	85205050	+	Li_E14-5_RNA_XistBxC_-+_XX_1	Li	female	Embryonic	1	53	1	29
chrX	Dmd	82814663	85205050	+	Li_E14-5_RNA_XistBxC_-+_XX_3	Li	female	Embryonic	1	50	1	29
chrX	Dmd	82814663	85205050	+	Lu_E14-5_RNA_XistBxC_-+_XX_2	Lu	female	Embryonic	0,99	110	1	110
chrX	Dmd	82814663	85205050	+	Lu_E14-5_RNA_XistBxC_-+_XX_3	Lu	female	Embryonic	1	177	1	110
chrX	Dmd	82814663	85205050	+	Lu_E14-5_RNA_XistBxC_-+_XX_1	Lu	female	Embryonic	1	153	1	110
chrX	Dnase1l1	74273216	74282333	-	He_E14-5_RNA_XistBxC_-+_XX_2	He	female	Embryonic	1	53	1	32
chrX	Dnase1l1	74273216	74282333	-	He_E14-5_RNA_XistBxC_-+_XX_3	He	female	Embryonic	1	54	1	32
chrX	Dnase1l1	74273216	74282333	-	He_E14-5_RNA_XistBxC_-+_XX_1	He	female	Embryonic	0,97	32	1	32
chrX	Dnase1l1	74273216	74282333	-	Ki_E14-5_RNA_XistBxC_-+_XX_3	Ki	female	Embryonic	1	33	1	28
chrX	Dnase1l1	74273216	74282333	-	Ki_E14-5_RNA_XistBxC_-+_XX_2	Ki	female	Embryonic	1	31	1	28
chrX	Dnase1l1	74273216	74282333	-	Ki_E14-5_RNA_XistBxC_-+_XX_1	Ki	female	Embryonic	1	28	1	28
chrX	Dnase1l1	74273216	74282333	-	Li_E14-5_RNA_XistBxC_-+_XX_2	Li	female	Embryonic	1	236	1	173
chrX	Dnase1l1	74273216	74282333	-	Li_E14-5_RNA_XistBxC_-+_XX_3	Li	female	Embryonic	1	178	1	173
chrX	Dnase1l1	74273216	74282333	-	Li_E14-5_RNA_XistBxC_-+_XX_1	Li	female	Embryonic	1	173	1	173
chrX	Dnase1l1	74273216	74282333	-	Lu_E14-5_RNA_XistBxC_-+_XX_3	Lu	female	Embryonic	1	43	1	38
chrX	Dnase1l1	74273216	74282333	-	Lu_E14-5_RNA_XistBxC_-+_XX_1	Lu	female	Embryonic	1	38	1	38
chrX	Dnase1l1	74273216	74282333	-	Lu_E14-5_RNA_XistBxC_-+_XX_2	Lu	female	Embryonic	1	57	1	38
chrX	Dock11	35888620	36076570	+	Br_E14-5_RNA_XistBxC_-+_XX_3	Br	female	Embryonic	1	47	1	35
chrX	Dock11	35888620	36076570	+	Br_E14-5_RNA_XistBxC_-+_XX_2	Br	female	Embryonic	1	41	1	35
chrX	Dock11	35888620	36076570	+	Br_E14-5_RNA_XistBxC_-+_XX_1	Br	female	Embryonic	1	35	1	35
chrX	Dock11	35888620	36076570	+	He_E14-5_RNA_XistBxC_-+_XX_3	He	female	Embryonic	1	34	1	24
chrX	Dock11	35888620	36076570	+	He_E14-5_RNA_XistBxC_-+_XX_1	He	female	Embryonic	1	31	1	24
chrX	Dock11	35888620	36076570	+	He_E14-5_RNA_XistBxC_-+_XX_2	He	female	Embryonic	1	24	1	24
chrX	Dock11	35888620	36076570	+	Ki_E14-5_RNA_XistBxC_-+_XX_3	Ki	female	Embryonic	1	57	1	57
chrX	Dock11	35888620	36076570	+	Ki_E14-5_RNA_XistBxC_-+_XX_2	Ki	female	Embryonic	1	66	1	57
chrX	Dock11	35888620	36076570	+	Ki_E14-5_RNA_XistBxC_-+_XX_1	Ki	female	Embryonic	1	66	1	57
chrX	Dock11	35888620	36076570	+	Lu_E14-5_RNA_XistBxC_-+_XX_3	Lu	female	Embryonic	1	28	1	21
chrX	Dock11	35888620	36076570	+	Lu_E14-5_RNA_XistBxC_-+_XX_2	Lu	female	Embryonic	1	32	1	21
chrX	Dock11	35888620	36076570	+	Lu_E14-5_RNA_XistBxC_-+_XX_1	Lu	female	Embryonic	1	21	1	21
chrX	Drp2	134404627	134456574	+	Br_E14-5_RNA_XistBxC_-+_XX_3	Br	female	Embryonic	1	387	1	332
chrX	Drp2	134404627	134456574	+	Br_E14-5_RNA_XistBxC_-+_XX_2	Br	female	Embryonic	1	338	1	332
chrX	Drp2	134404627	134456574	+	Br_E14-5_RNA_XistBxC_-+_XX_1	Br	female	Embryonic	1	332	1	332
chrX	Drp2	134404627	134456574	+	Ki_E14-5_RNA_XistBxC_-+_XX_3	Ki	female	Embryonic	0,97	35	0,97	28
chrX	Drp2	134404627	134456574	+	Ki_E14-5_RNA_XistBxC_-+_XX_1	Ki	female	Embryonic	1	33	0,97	28
chrX	Drp2	134404627	134456574	+	Ki_E14-5_RNA_XistBxC_-+_XX_2	Ki	female	Embryonic	0,96	28	0,97	28
chrX	Drp2	134404627	134456574	+	Lu_E14-5_RNA_XistBxC_-+_XX_1	Lu	female	Embryonic	1	26	1	24
chrX	Drp2	134404627	134456574	+	Lu_E14-5_RNA_XistBxC_-+_XX_3	Lu	female	Embryonic	1	24	1	24
chrX	Drp2	134404627	134456574	+	Lu_E14-5_RNA_XistBxC_-+_XX_2	Lu	female	Embryonic	1	25	1	24
chrX	Dusp9	73639388	73643514	+	Ki_E14-5_RNA_XistBxC_-+_XX_2	Ki	female	Embryonic	1	124	1	89
chrX	Dusp9	73639388	73643514	+	Ki_E14-5_RNA_XistBxC_-+_XX_3	Ki	female	Embryonic	1	89	1	89
chrX	Dusp9	73639388	73643514	+	Ki_E14-5_RNA_XistBxC_-+_XX_1	Ki	female	Embryonic	1	162	1	89
chrX	Dusp9	73639388	73643514	+	Li_E14-5_RNA_XistBxC_-+_XX_2	Li	female	Embryonic	1	170	1	128
chrX	Dusp9	73639388	73643514	+	Li_E14-5_RNA_XistBxC_-+_XX_1	Li	female	Embryonic	1	186	1	128
chrX	Dusp9	73639388	73643514	+	Li_E14-5_RNA_XistBxC_-+_XX_3	Li	female	Embryonic	1	128	1	128
chrX	Dusp9	73639388	73643514	+	Lu_E14-5_RNA_XistBxC_-+_XX_2	Lu	female	Embryonic	1	59	1	36
chrX	Dusp9	73639388	73643514	+	Lu_E14-5_RNA_XistBxC_-+_XX_1	Lu	female	Embryonic	1	64	1	36
chrX	Dusp9	73639388	73643514	+	Lu_E14-5_RNA_XistBxC_-+_XX_3	Lu	female	Embryonic	1	36	1	36
chrX	Ebp	8185328	8193512	-	Br_E14-5_RNA_XistBxC_-+_XX_2	Br	female	Embryonic	1	67	1	67
chrX	Ebp	8185328	8193512	-	Br_E14-5_RNA_XistBxC_-+_XX_1	Br	female	Embryonic	1	113	1	67
chrX	Ebp	8185328	8193512	-	Br_E14-5_RNA_XistBxC_-+_XX_3	Br	female	Embryonic	1	72	1	67
chrX	Ebp	8185328	8193512	-	He_E14-5_RNA_XistBxC_-+_XX_3	He	female	Embryonic	1	91	1	91
chrX	Ebp	8185328	8193512	-	He_E14-5_RNA_XistBxC_-+_XX_2	He	female	Embryonic	1	104	1	91
chrX	Ebp	8185328	8193512	-	He_E14-5_RNA_XistBxC_-+_XX_1	He	female	Embryonic	1	96	1	91
chrX	Ebp	8185328	8193512	-	Ki_E14-5_RNA_XistBxC_-+_XX_3	Ki	female	Embryonic	1	73	1	66
chrX	Ebp	8185328	8193512	-	Ki_E14-5_RNA_XistBxC_-+_XX_2	Ki	female	Embryonic	1	66	1	66
chrX	Ebp	8185328	8193512	-	Ki_E14-5_RNA_XistBxC_-+_XX_1	Ki	female	Embryonic	1	123	1	66
chrX	Ebp	8185328	8193512	-	Li_E14-5_RNA_XistBxC_-+_XX_1	Li	female	Embryonic	1	297	1	248
chrX	Ebp	8185328	8193512	-	Li_E14-5_RNA_XistBxC_-+_XX_2	Li	female	Embryonic	1	446	1	248
chrX	Ebp	8185328	8193512	-	Li_E14-5_RNA_XistBxC_-+_XX_3	Li	female	Embryonic	1	248	1	248
chrX	Ebp	8185328	8193512	-	Lu_E14-5_RNA_XistBxC_-+_XX_1	Lu	female	Embryonic	1	112	1	88
chrX	Ebp	8185328	8193512	-	Lu_E14-5_RNA_XistBxC_-+_XX_2	Lu	female	Embryonic	1	137	1	88
chrX	Ebp	8185328	8193512	-	Lu_E14-5_RNA_XistBxC_-+_XX_3	Lu	female	Embryonic	1	88	1	88
chrX	Eda	99975605	100400760	+	Br_E14-5_RNA_XistBxC_-+_XX_3	Br	female	Embryonic	1	43	1	38
chrX	Eda	99975605	100400760	+	Br_E14-5_RNA_XistBxC_-+_XX_1	Br	female	Embryonic	1	44	1	38
chrX	Eda	99975605	100400760	+	Br_E14-5_RNA_XistBxC_-+_XX_2	Br	female	Embryonic	1	38	1	38
chrX	Eda	99975605	100400760	+	He_E14-5_RNA_XistBxC_-+_XX_3	He	female	Embryonic	1	95	1	60
chrX	Eda	99975605	100400760	+	He_E14-5_RNA_XistBxC_-+_XX_2	He	female	Embryonic	1	70	1	60
chrX	Eda	99975605	100400760	+	He_E14-5_RNA_XistBxC_-+_XX_1	He	female	Embryonic	0,98	60	1	60
chrX	Eda	99975605	100400760	+	Ki_E14-5_RNA_XistBxC_-+_XX_1	Ki	female	Embryonic	1	67	1	47
chrX	Eda	99975605	100400760	+	Ki_E14-5_RNA_XistBxC_-+_XX_3	Ki	female	Embryonic	1	47	1	47
chrX	Eda	99975605	100400760	+	Ki_E14-5_RNA_XistBxC_-+_XX_2	Ki	female	Embryonic	1	55	1	47
chrX	Eda	99975605	100400760	+	Li_E14-5_RNA_XistBxC_-+_XX_1	Li	female	Embryonic	1	36	1	35
chrX	Eda	99975605	100400760	+	Li_E14-5_RNA_XistBxC_-+_XX_2	Li	female	Embryonic	1	35	1	35
chrX	Eda	99975605	100400760	+	Li_E14-5_RNA_XistBxC_-+_XX_3	Li	female	Embryonic	1	35	1	35
chrX	Eda	99975605	100400760	+	Lu_E14-5_RNA_XistBxC_-+_XX_2	Lu	female	Embryonic	1	65	1	65
chrX	Eda	99975605	100400760	+	Lu_E14-5_RNA_XistBxC_-+_XX_3	Lu	female	Embryonic	0,98	66	1	65
chrX	Eda	99975605	100400760	+	Lu_E14-5_RNA_XistBxC_-+_XX_1	Lu	female	Embryonic	1	80	1	65
chrX	Eda2r	97333836	97377218	-	He_E14-5_RNA_XistBxC_-+_XX_2	He	female	Embryonic	1	22	1	22
chrX	Eda2r	97333836	97377218	-	He_E14-5_RNA_XistBxC_-+_XX_1	He	female	Embryonic	1	28	1	22
chrX	Eda2r	97333836	97377218	-	He_E14-5_RNA_XistBxC_-+_XX_3	He	female	Embryonic	1	23	1	22
chrX	Efnb1	99136060	99149022	+	Br_E14-5_RNA_XistBxC_-+_XX_1	Br	female	Embryonic	1	311	1	306
chrX	Efnb1	99136060	99149022	+	Br_E14-5_RNA_XistBxC_-+_XX_3	Br	female	Embryonic	1	306	1	306
chrX	Efnb1	99136060	99149022	+	Br_E14-5_RNA_XistBxC_-+_XX_2	Br	female	Embryonic	1	322	1	306
chrX	Efnb1	99136060	99149022	+	He_E14-5_RNA_XistBxC_-+_XX_3	He	female	Embryonic	1	210	1	195
chrX	Efnb1	99136060	99149022	+	He_E14-5_RNA_XistBxC_-+_XX_1	He	female	Embryonic	1	195	1	195
chrX	Efnb1	99136060	99149022	+	He_E14-5_RNA_XistBxC_-+_XX_2	He	female	Embryonic	1	209	1	195
chrX	Efnb1	99136060	99149022	+	Ki_E14-5_RNA_XistBxC_-+_XX_2	Ki	female	Embryonic	1	510	1	510
chrX	Efnb1	99136060	99149022	+	Ki_E14-5_RNA_XistBxC_-+_XX_3	Ki	female	Embryonic	1	540	1	510
chrX	Efnb1	99136060	99149022	+	Ki_E14-5_RNA_XistBxC_-+_XX_1	Ki	female	Embryonic	1	908	1	510
chrX	Efnb1	99136060	99149022	+	Li_E14-5_RNA_XistBxC_-+_XX_1	Li	female	Embryonic	1	53	1	53
chrX	Efnb1	99136060	99149022	+	Li_E14-5_RNA_XistBxC_-+_XX_3	Li	female	Embryonic	1	58	1	53
chrX	Efnb1	99136060	99149022	+	Li_E14-5_RNA_XistBxC_-+_XX_2	Li	female	Embryonic	1	87	1	53
chrX	Efnb1	99136060	99149022	+	Lu_E14-5_RNA_XistBxC_-+_XX_1	Lu	female	Embryonic	1	387	1	340
chrX	Efnb1	99136060	99149022	+	Lu_E14-5_RNA_XistBxC_-+_XX_3	Lu	female	Embryonic	1	340	1	340
chrX	Efnb1	99136060	99149022	+	Lu_E14-5_RNA_XistBxC_-+_XX_2	Lu	female	Embryonic	1	446	1	340
chrX	Egfl6	166523006	166585716	-	Br_E14-5_RNA_XistBxC_-+_XX_1	Br	female	Embryonic	1	29	1	29
chrX	Egfl6	166523006	166585716	-	Br_E14-5_RNA_XistBxC_-+_XX_2	Br	female	Embryonic	1	44	1	29
chrX	Egfl6	166523006	166585716	-	Br_E14-5_RNA_XistBxC_-+_XX_3	Br	female	Embryonic	1	38	1	29
chrX	Egfl6	166523006	166585716	-	He_E14-5_RNA_XistBxC_-+_XX_2	He	female	Embryonic	1	74	1	66
chrX	Egfl6	166523006	166585716	-	He_E14-5_RNA_XistBxC_-+_XX_3	He	female	Embryonic	1	66	1	66
chrX	Egfl6	166523006	166585716	-	He_E14-5_RNA_XistBxC_-+_XX_1	He	female	Embryonic	1	83	1	66
chrX	Egfl6	166523006	166585716	-	Ki_E14-5_RNA_XistBxC_-+_XX_3	Ki	female	Embryonic	1	228	1	155
chrX	Egfl6	166523006	166585716	-	Ki_E14-5_RNA_XistBxC_-+_XX_1	Ki	female	Embryonic	1	245	1	155
chrX	Egfl6	166523006	166585716	-	Ki_E14-5_RNA_XistBxC_-+_XX_2	Ki	female	Embryonic	1	155	1	155
chrX	Egfl6	166523006	166585716	-	Lu_E14-5_RNA_XistBxC_-+_XX_1	Lu	female	Embryonic	1	367	1	367
chrX	Egfl6	166523006	166585716	-	Lu_E14-5_RNA_XistBxC_-+_XX_2	Lu	female	Embryonic	1	517	1	367
chrX	Egfl6	166523006	166585716	-	Lu_E14-5_RNA_XistBxC_-+_XX_3	Lu	female	Embryonic	1	382	1	367
chrX	Eif1ax	159372194	159385699	+	Br_E14-5_RNA_XistBxC_-+_XX_1	Br	female	Embryonic	1	417	1	408
chrX	Eif1ax	159372194	159385699	+	Br_E14-5_RNA_XistBxC_-+_XX_2	Br	female	Embryonic	1	408	1	408
chrX	Eif1ax	159372194	159385699	+	Br_E14-5_RNA_XistBxC_-+_XX_3	Br	female	Embryonic	1	444	1	408
chrX	Eif1ax	159372194	159385699	+	He_E14-5_RNA_XistBxC_-+_XX_3	He	female	Embryonic	1	504	1	430
chrX	Eif1ax	159372194	159385699	+	He_E14-5_RNA_XistBxC_-+_XX_1	He	female	Embryonic	1	430	1	430
chrX	Eif1ax	159372194	159385699	+	He_E14-5_RNA_XistBxC_-+_XX_2	He	female	Embryonic	1	496	1	430
chrX	Eif1ax	159372194	159385699	+	Ki_E14-5_RNA_XistBxC_-+_XX_2	Ki	female	Embryonic	1	540	1	454
chrX	Eif1ax	159372194	159385699	+	Ki_E14-5_RNA_XistBxC_-+_XX_3	Ki	female	Embryonic	1	470	1	454
chrX	Eif1ax	159372194	159385699	+	Ki_E14-5_RNA_XistBxC_-+_XX_1	Ki	female	Embryonic	1	454	1	454
chrX	Eif1ax	159372194	159385699	+	Li_E14-5_RNA_XistBxC_-+_XX_3	Li	female	Embryonic	1	512	1	431
chrX	Eif1ax	159372194	159385699	+	Li_E14-5_RNA_XistBxC_-+_XX_2	Li	female	Embryonic	1	431	1	431
chrX	Eif1ax	159372194	159385699	+	Li_E14-5_RNA_XistBxC_-+_XX_1	Li	female	Embryonic	1	605	1	431
chrX	Eif1ax	159372194	159385699	+	Lu_E14-5_RNA_XistBxC_-+_XX_2	Lu	female	Embryonic	1	434	1	434
chrX	Eif1ax	159372194	159385699	+	Lu_E14-5_RNA_XistBxC_-+_XX_1	Lu	female	Embryonic	1	656	1	434
chrX	Eif1ax	159372194	159385699	+	Lu_E14-5_RNA_XistBxC_-+_XX_3	Lu	female	Embryonic	1	649	1	434
chrX	Eif2s3x	94188708	94212651	-	Br_E14-5_RNA_XistBxC_-+_XX_2	Br	female	Embryonic	0,7	121	0,7	121
